Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-7.25386340446471E-06,1.73472347597681E-18,0.0327154717972264,0,0,0,0.238284235346798,0.000439014910114538,6.8263842377772E-20,9.90152354709561E-08,0.000186009962206693,-2.43156833283264E-20,0.000296722641220365,0,0,0,0,0,0,package://work_piece_dada/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://work_piece_dada/meshes/base_link.STL,,达师兄零件-1,坐标系1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
